timestamp,wallet_address,token_address,amount_raw
2021-12-31T23:00:00+00:00,\x3bd99939365a7c4426e7556dc1f54d868a1d2c09,\x6b175474e89094c44da98b954eedeac495271d0f,1386089999999998000
2021-12-31T23:00:00+00:00,\x6b3efbce9df6059913a9e88a1bdb92774b5f83da,\x3b484b82567a09e2588a13d54d032153f0c0aee0,0
2021-12-31T23:00:00+00:00,\x1fdaf3d9e830182c06317985164519aabdccd1e5,\x0de05f6447ab4d22c8827449ee4ba2d5c288379b,4637813808533297519640
2021-12-31T23:00:00+00:00,\xaf61ef4b2f66584d5d28d76c18d8596324b7217d,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,91899773
2021-12-31T23:00:00+00:00,\xc38fc5da874f93f4c0b43c709d32c813974cb95b,\xc18360217d8f7ab5e7c516566761ea12ce7f9d72,0
2021-12-31T23:00:00+00:00,\x42128c821d8a557d9701ff234d8c03e8cc1254ff,\x7b32e70e8d73ac87c1b342e063528b2930b15ceb,182457000000000019495
2021-12-31T23:00:00+00:00,\xccb82218c6f82a2b750cf0d65e21ae6eae14070c,\x44709a920fccf795fbc57baa433cc3dd53c44dbe,0
2021-12-31T23:00:00+00:00,\x5ecc6685edc6c10f78ae2449b3fc7b8e68557033,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0
2021-12-31T23:00:00+00:00,\xc9fafc98d8482fbafd4c68a72ea881403a003420,\xa41f142b6eb2b164f8164cae0716892ce02f311f,161132726476471845420
2021-12-31T23:00:00+00:00,\x0bdf3dd41a09688545d3238e2e089a2bd129b22a,\x43f11c02439e2736800433b4594994bd43cd066d,3313192973014863
2021-12-31T23:00:00+00:00,\x57c57d6dda0ef2680dead5f3dbfafa5405066abb,\xd2320df6602b5d0baea496d2697291a2264150a4,67938000000000000000000
2021-12-31T23:00:00+00:00,\xc6d74d5c20d66d297de609839974e4ae7f4443b1,\x3b484b82567a09e2588a13d54d032153f0c0aee0,0
2021-12-31T23:00:00+00:00,\x81c0a941f974cbd1214b4076afbe380fe37e41ab,\x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0
2021-12-31T23:00:00+00:00,\x885d26765a096136cfeb1d216713ade4289641e0,\x501ace5ac3af20f49d53242b6d208f3b91cfc411,108105226786619857008
2021-12-31T23:00:00+00:00,\xda0dce962ff7a4c0db2d97909bacf0545e33fdb1,\x6cfaf95457d7688022fc53e7abe052ef8dfbbdba,9999680093000818856
2021-12-31T23:00:00+00:00,\x3d22ed9d1daecb3c658c6cba5fd69b9dbe62634c,\x514910771af9ca656af840dff83e8264ecf986ca,0
2021-12-31T23:00:00+00:00,\x808334f58f48d714c34f738d681177a8612ddb63,\x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,18941304430137000000000000
2021-12-31T23:00:00+00:00,\xd9b081785e9eec3114278aa9fc7de873eac0f4ab,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0
2021-12-31T23:00:00+00:00,\xcaf0ca07e1dd3f716cd7f19cdd7f00b09c6a84b9,\xcae72a7a0fd9046cf6b165ca54c9e3a3872109e0,6526849041702711709169
2021-12-31T23:00:00+00:00,\x6c7e757e1cce7b202dfc69d93607c969b9a956a6,\xdac17f958d2ee523a2206206994597c13d831ec7,0
2021-12-31T23:00:00+00:00,\x13a04aebf67763c77ff318c3d0c8d5347bf6e0be,\x0ab87046fbb341d058f17cbc4c1133f25a20a52f,163063750507819029
2021-12-31T23:00:00+00:00,\x09f41c916b5c2e26706febf7c4666d2afe57419a,\xc00e94cb662c3520282e6f5717214004a7f26888,0
2021-12-31T23:00:00+00:00,\x4c74d1a73c23e7d4acb917e7dd5cdf2f27a45dff,\x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0
2021-12-31T23:00:00+00:00,\x25d5253d8cb7f5ad73f5271242bc10a25a208f07,\xf333b2ace992ac2bbd8798bf57bc65a06184afba,0
2021-12-31T23:00:00+00:00,\x63354e814e37cee9c3b0d36c2f9cfe3588a33328,\xbb0e17ef65f82ab018d8edd776e8dd940327b28b,0
2021-12-31T23:00:00+00:00,\x4119ad805cf7dcf7f43cb897d649cec7515dbb0d,\xbbbbca6a901c926f240b89eacb641d8aec7aeafd,150000000000000000000
2021-12-31T23:00:00+00:00,\xd384e8a63ac8c3a8cef1f0f89b3f357889625258,\x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,6911689670784240000000000
2021-12-31T23:00:00+00:00,\x062f25c17e026104d8e5d4dc15e3fc70d4a51d24,\x3b484b82567a09e2588a13d54d032153f0c0aee0,0
2021-12-31T23:00:00+00:00,\x940cd55a9adbfc306859d988b478de30eaf3c119,\xdac17f958d2ee523a2206206994597c13d831ec7,0
2021-12-31T23:00:00+00:00,\x38d913dd6c0eaf190abf443c96433b5e7a2cb8d1,\xa6f7645ed967faf708a614a2fca8d4790138586f,55087672376005690304073
2021-12-31T23:00:00+00:00,\xa67e401c9e085ad0dc44dfe398775a1acb4bd01c,\x9534ad65fb398e27ac8f4251dae1780b989d136e,317428718647731369555
2021-12-31T23:00:00+00:00,\x9eb417606cc6cef90198c18928a9aae6790254a8,\x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0
2021-12-31T23:00:00+00:00,\x3c329cd981c729d8d95335a01efb2722585187d9,\x1cb1284cf62c3e593a8f49eef3db37ad20467bed,0
2021-12-31T23:00:00+00:00,\x31d789428b492b3df6222d6d1b41269b8ad21380,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0
2021-12-31T23:00:00+00:00,\xb4ae64e1f97e887013828a4cccfa43fe7e884c1c,\x3b484b82567a09e2588a13d54d032153f0c0aee0,31196286811100000000000000
2021-12-31T23:00:00+00:00,\x0e224b8994003bf64903d288a8468590c8a20fbd,\x3b484b82567a09e2588a13d54d032153f0c0aee0,1802518349700000000000000
2021-12-31T23:00:00+00:00,\x0000000000000000000000000000000000000000,\x954b5de09a55e59755acbda29e1eb74a45d30175,760000000000000000000000
2021-12-31T23:00:00+00:00,\x75683647826c3f6b2a5259238654e5e56521ad92,\xdac17f958d2ee523a2206206994597c13d831ec7,104500000
2021-12-31T23:00:00+00:00,\xd1a17c4f8e735b576638f2ee2e90063b4012c4b7,\xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,0
2021-12-31T23:00:00+00:00,\xbce67cd3527c9fa0b8de0b9682234262c9510641,\xdac17f958d2ee523a2206206994597c13d831ec7,0
2021-12-31T23:00:00+00:00,\x870c20bd8e2010d82a7bbb00ea666a8eed28922e,\xd2320df6602b5d0baea496d2697291a2264150a4,1468352660000000000000000
2021-12-31T23:00:00+00:00,\xd5f4add55fad37a3c12871fa873312ed110796a8,\xa8c8cfb141a3bb59fea1e2ea6b79b5ecbcd7b6ca,0
2021-12-31T23:00:00+00:00,\x1247a9af8eb5212ed5e9f753be20c8da3d8eedde,\x6bba316c48b49bd1eac44573c5c871ff02958469,0
2021-12-31T23:00:00+00:00,\x32f200a60dd226ca7d7f49c390b600100f5aa33c,\x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0
2021-12-31T23:00:00+00:00,\x05234136bdbfac4a28ca587fce57c90cbb47c0ff,\x65a3209f9e962858b51edf3a54ad18af67e57962,0
2021-12-31T23:00:00+00:00,\xc5166b65388ff87eb48f4c0a0a85b3523a7778db,\x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0
2021-12-31T23:00:00+00:00,\xe57d03454d887f0062280ea1250d972438eaf48e,\x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,2179942383720000000000
2021-12-31T23:00:00+00:00,\x750e61f0e7e25bedb2a3e0c5119b3664b2f044c7,\x3b484b82567a09e2588a13d54d032153f0c0aee0,0
2021-12-31T23:00:00+00:00,\xbc02815c87d2cc3c181cb6dfce17d075a863c8d1,\x6bba316c48b49bd1eac44573c5c871ff02958469,808042012401576153934002
2021-12-31T23:00:00+00:00,\x03714fef4a2fa8e10939b3398def26c10755de61,\x3506424f91fd33084466f402d5d97f05f8e3b4af,0
2021-12-31T23:00:00+00:00,\x5e6bf5fb17775384bc995703225bf060fca141e4,\xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,421687891174304488164
2021-12-31T23:00:00+00:00,\x58527c3aec937edd1d5cb58f5f2ee5deee45ee75,\x55296f69f40ea6d20e478533c15a6b08b654e758,0
2021-12-31T23:00:00+00:00,\x594eea281fe6b169c10e9892a97f2bf799af029c,\xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,23891306970000000000
2021-12-31T23:00:00+00:00,\x9b069a1df3b30e50f07041075ca24b7fdb76891c,\x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,1000000000000000000
2021-12-31T23:00:00+00:00,\x1a2bab6de94bc10cfc23063217f0ab4d7589d385,\x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0
2021-12-31T23:00:00+00:00,\x411253c649f653eff8731a732ea0a5724bc0999e,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0
2021-12-31T23:00:00+00:00,\xdc3f69489bd31b4b5b77c3dd84499fc006f48709,\x2b591e99afe9f32eaa6214f7b7629768c40eeb39,366318651132
2021-12-31T23:00:00+00:00,\xdf7da93d3d4aad44b3de9872617e27741602d2f7,\x6bba316c48b49bd1eac44573c5c871ff02958469,0
2021-12-31T23:00:00+00:00,\x896d5e8e6a9e2d8c8a0a6986332c69424018c926,\x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,3269163574825080000000000
2021-12-31T23:00:00+00:00,\xaf75983a46c90f5b31416733581adcef72831666,\xab167e816e4d76089119900e941befdfa37d6b32,5884027195650186904652722
2021-12-31T23:00:00+00:00,\x0555a91b5c01467ac5e52dd58291bf397d463cf0,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0
2021-12-31T23:00:00+00:00,\xe841f348825906555e689a7d36b1db49f08d44e5,\x21e783bcf445b515957a10e992ad3c8e9ff51288,60645625080009836298445616
2021-12-31T23:00:00+00:00,\x54a9583456d36078d894493396e9a9e028262b9a,\xf16e81dce15b08f326220742020379b855b87df9,0
2021-12-31T23:00:00+00:00,\xcb51be07cd9bbfd3a26173a6ebca8e6a11bc3091,\x4b2c54b80b77580dc02a0f6734d3bad733f50900,1110788388841325
2021-12-31T23:00:00+00:00,\xb9654150a954460896b7f515807671e937346205,\x6bba316c48b49bd1eac44573c5c871ff02958469,0
2021-12-31T23:00:00+00:00,\xcbf8cff6e1fca4a73b5714fe6ebbe04ee465885f,\x143105db7497ac61a3ad1c42689389dcbe0fcf6a,1154993871193343970
2021-12-31T23:00:00+00:00,\x76b168ac8b150b6bdfaec235caf136153f9b651f,\xdac17f958d2ee523a2206206994597c13d831ec7,0
2021-12-31T23:00:00+00:00,\x3b4de9659e31b19fe58af0ef54b39f6923f16e50,\x8b3192f5eebd8579568a2ed41e6feb402f93f73f,15915200000000000000
2021-12-31T23:00:00+00:00,\x1b60c4b9604103fd8bf5249a19df287da7b1d91f,\x15d4c048f83bd7e37d49ea4c83a07267ec4203da,0
2021-12-31T23:00:00+00:00,\xaf01d7137ff36c3daaa18b149b2bdcdb2a764a43,\x8b3192f5eebd8579568a2ed41e6feb402f93f73f,3051964623136264051
2021-12-31T23:00:00+00:00,\x0a19ce04d008d127a3fb8072cf6ff69243ac2b60,\xf2ee18d33bf5f9cd1ccb917c1ccecd8908231247,1575239941164239520950
2021-12-31T23:00:00+00:00,\xac3cfc420f8ddfb758ed5ee548da2302089d7049,\x8f8221afbb33998d8584a2b05749ba73c37a938a,294090322290000000000
2021-12-31T23:00:00+00:00,\x7856120fe59cffea8dffc1385fb8ec18116c72ca,\x727f064a78dc734d33eec18d5370aef32ffd46e4,0
2021-12-31T23:00:00+00:00,\xfe863a64c2d0553850a4979bbc9e7195b452713b,\x3597bfd533a99c9aa083587b074434e61eb0a258,1751700000000
2021-12-31T23:00:00+00:00,\xda5f7d55f383d8cefa5307a8e47ae48646c6a145,\x143105db7497ac61a3ad1c42689389dcbe0fcf6a,1078389484798776842
2021-12-31T23:00:00+00:00,\xecc5eff59fc1478229e858a773d64090eddab540,\x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,28444036176580078
2021-12-31T23:00:00+00:00,\xf913c3a49002ea69a0c8e34b30f431c4dd2bbbc1,\x21e783bcf445b515957a10e992ad3c8e9ff51288,62250779463071359866137083
2021-12-31T23:00:00+00:00,\x82efa7b75841e7e33a0b095e964b16d56fb6400c,\x2fa32a39fc1c399e0cc7b2935868f5165de7ce97,1012800000000
2021-12-31T23:00:00+00:00,\x74e254f0ea90e8caa5da6f62ee29b9f71eea8ee5,\x6bba316c48b49bd1eac44573c5c871ff02958469,501266551519709697458893
2021-12-31T23:00:00+00:00,\xacf9d584af360349d6613e6f71aafea11b4c096b,\x21e783bcf445b515957a10e992ad3c8e9ff51288,1123682785714157919568116262
2021-12-31T23:00:00+00:00,\x900f5362e605e69401cbd5aa8f8cc48bd65c5a13,\x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2150000000000000000000000
2021-12-31T23:00:00+00:00,\x34ff906f433310a92146e210323f4c76f9c341e4,\x3b484b82567a09e2588a13d54d032153f0c0aee0,0
2021-12-31T23:00:00+00:00,\x8a51dd0f2a9a08ef3a3942d7cd980b82d72da124,\x6ce87626d040cb601451a1ca35f6f36ccd47a16d,9897866270990500680392960708
2021-12-31T23:00:00+00:00,\xf8237a295779466cbb1619b3dcfed71cc4741947,\xcae72a7a0fd9046cf6b165ca54c9e3a3872109e0,6923940129150903668557
2021-12-31T23:00:00+00:00,\x84064d4f59353627be67bd28c27ed45517d64d2e,\x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0
2021-12-31T23:00:00+00:00,\xc8698aac03dff734771d16e045f1359a865b5ce2,\x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0
2021-12-31T23:00:00+00:00,\x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,\x4a220e6096b25eadb88358cb44068a3248254675,730000000000000000
2021-12-31T23:00:00+00:00,\xc173e60f06ae4c33658a234883a8a29ce7aa1e20,\xa760e26aa76747020171fcf8bda108dfde8eb930,5000000000000000077
2021-12-31T23:00:00+00:00,\xe4550c41e33a4f2bc8ad88fb6f4d40278c4460f5,\xd2320df6602b5d0baea496d2697291a2264150a4,40448800000000000000000
2021-12-31T23:00:00+00:00,\x3ba9011e3d9a6240aec87b191b03d634d6d0c04c,\x226bb599a12c826476e3a771454697ea52e9e220,10398512143
2021-12-31T23:00:00+00:00,\x3407dbf5e8a2f06a48a1f57155a275341eac2060,\x6bba316c48b49bd1eac44573c5c871ff02958469,0
