blockchain,project,version,block_month,block_date,block_time,block_number,token_bought_amount_raw,token_sold_amount_raw,token_bought_address,token_sold_address,taker,maker,project_contract_address,tx_hash,evt_index
monad,pancakeswap,3,2025-11-01,2025-11-30,2025-11-30 21:20:09.000 UTC,39051917,567329382108684486374,4399213071096699,0x3bd359c1119da7da1d913d1c4d2b7c461115433a,0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417,0x7ac13c7fb6f3eefad98ca0321617fe26b328145d,,0x9f14f09434d1cef23a422d65d989dcf55283ef62,0xcb7eb63069083124a219857bcffa75d4e71116bbae1124e077bface073c6528a,6
monad,pancakeswap,3,2025-11-01,2025-11-30,2025-11-30 21:20:06.000 UTC,39051909,588362723955362890847,4561938736801332,0x3bd359c1119da7da1d913d1c4d2b7c461115433a,0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417,0xe3ab87de2ab89edac454deae006c151f8f189736,,0x9f14f09434d1cef23a422d65d989dcf55283ef62,0x134598ebbb6cc38c267c034f30cc4977ed4d65753350af045c6dd9bfebb0037d,14
monad,pancakeswap,3,2025-11-01,2025-11-30,2025-11-30 21:20:05.000 UTC,39051906,48947041826721070,6316274214082114112470,0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417,0x3bd359c1119da7da1d913d1c4d2b7c461115433a,0x5b2af52914fb477e8186b16d83326da0a2320a72,,0x9f14f09434d1cef23a422d65d989dcf55283ef62,0x60469653effe8b00290e362c7513f98dafef9f5fe19e33ff4d60fce1e7cb4354,18
monad,pancakeswap,2,2025-12-01,2025-12-01,2025-12-01 03:09:27.000 UTC,39104187,83690,3327737252389598791,0x754704bc059f8c67012fed69bc8a327a5aafb603,0x3bd359c1119da7da1d913d1c4d2b7c461115433a,0x5fe80a45ee559b30f9ec1c8092247df61c0a0a97,0x27aa322b3f8ba9d0041df99c33fe4f3cc135e054,0x27aa322b3f8ba9d0041df99c33fe4f3cc135e054,0x2af5a8a409f2804034add5b8babe2501b1a01b6c2697c5a14c85b61560a8dc50,27
monad,pancakeswap,2,2025-12-01,2025-12-01,2025-12-01 03:09:27.000 UTC,39104187,83776,3327820718303108090,0x754704bc059f8c67012fed69bc8a327a5aafb603,0x3bd359c1119da7da1d913d1c4d2b7c461115433a,0x5fe80a45ee559b30f9ec1c8092247df61c0a0a97,0x27aa322b3f8ba9d0041df99c33fe4f3cc135e054,0x27aa322b3f8ba9d0041df99c33fe4f3cc135e054,0x2af5a8a409f2804034add5b8babe2501b1a01b6c2697c5a14c85b61560a8dc50,14
monad,pancakeswap,2,2025-11-01,2025-11-30,2025-11-30 19:55:42.000 UTC,39039408,271126,9190290214547121642,0x754704bc059f8c67012fed69bc8a327a5aafb603,0x3bd359c1119da7da1d913d1c4d2b7c461115433a,0x0d3a1be29e9ded63c7a5678b31e847d68f71ffa2,0x27aa322b3f8ba9d0041df99c33fe4f3cc135e054,0x27aa322b3f8ba9d0041df99c33fe4f3cc135e054,0x4ffe2f3d81b970cf23483c18735542800a3aae355aa704bfe384c84f34006848,26
